candidate_id,name,dob,phone,district,course,batch_id,attendance_pct,assessment_score
fa811f66-5978-40c5-88ed-7091e9aa507f,Teerth Sawhney,1993-02-09,6656307931,Sangli,Plumber,BATCH_3697,58.1,91.41
53df3bb4-5edd-4cd8-bd7b-056be26fbec8,Rishi Pillai,1999-08-27,6200395400,Nagpur,Field Technician,BATCH_7179,77.64,43.09
16590632-90a9-4c68-bacc-9370a38df444,Oeshi Mahajan,1986-09-11,9392956587,Nashik,Retail Sales Associate,BATCH_6417,58.12,65.24
79fe272c-4d8a-4756-b746-5a39979d54e3,Darsh Murthy,1982-04-05,8477040284,Akola,Field Technician,BATCH_9785,66.56,41.52
899e305e-78bd-4d69-a310-9078481b753c,Pallavi Roy,1993-09-26,7383968123,Pune,Retail Sales Associate,BATCH_3546,63.62,73.27
fa92c16c-d564-4d2d-b56b-8a8e7dc43873,Triya Manda,2002-06-12,6854674236,Solapur,Retail Sales Associate,BATCH_9189,92.27,75.47
aaf2f28f-c5af-41c7-bd81-a6102a8d8b88,Harsh Chanda,1991-04-19,6692749116,Jalna,Customer Care Executive,BATCH_4150,85.23,42.52
c722ba87-518d-4210-b599-8c9d23c25836,Harsh Chahal,1997-03-11,6734036506,Bhandara,Data Entry Operator,BATCH_1488,54.68,52.8
cad49e1c-f092-40be-8ec4-a55411ac03c5,Lajita Sood,1980-10-28,9652543518,Mumbai City,Logistics Associate,BATCH_8569,70.66,50.32
b00e465a-e77b-4e7e-88f8-0a3e0fe4fddc,Chameli Sanghvi,1989-03-18,6445864933,Sangli,Retail Sales Associate,BATCH_3067,63.75,74.82
c3d7699a-487d-4ee6-8899-cdb881c4d1d6,Chasmum Rege,1983-12-05,8269119969,Kolhapur,Customer Care Executive,BATCH_9335,61.21,94.18
37a7f49b-9639-4aa7-a536-64eac6a78af1,Eiravati Chaudhary,2004-02-27,9192013357,Jalna,Electrician,BATCH_2204,54.1,48.48
3c9bf96d-58ee-4a1d-a75a-794cd21927fc,Vaishnavi Bora,1993-05-30,6262915636,Sangli,Plumber,BATCH_2395,99.7,46.51
e6592a19-a932-4f59-b1c6-f2fb3bf5a93a,Garima,1984-02-23,6224628497,Sangli,Customer Care Executive,BATCH_6110,67.15,83.13
b245d17e-2c1f-4fec-9418-a10196542d93,Samar Oak,1997-08-24,7631381642,Hingoli,Retail Sales Associate,BATCH_4949,74.98,72.67
25a7b381-2b59-4187-917d-611420bee10b,Janaki Kanda,2008-08-01,6743111853,Osmanabad,General Duty Assistant,BATCH_1319,55.59,59.96
eff45ce0-ebc2-4bf4-98f5-068e4edc79df,Vanya Vora,1991-03-18,7201710493,Chandrapur,Retail Sales Associate,BATCH_3290,56.07,43.39
f58b9ca1-6d55-4c6b-a832-c48bb5d8ede0,Vamakshi Swaminathan,1993-03-17,7826197069,Nagpur,Logistics Associate,BATCH_6992,54.52,61.7
0b95ae12-4864-49cc-ba27-d3edc8991aa7,Warhi Bansal,1984-03-12,6645127678,Buldhana,Logistics Associate,BATCH_1618,83.1,88.2
745fd914-8f2b-4f5d-ba27-6a725551ce04,Bishakha Sanghvi,1980-09-13,9737594763,Nashik,General Duty Assistant,BATCH_2752,56.77,40.37
ae91ca6f-c2ac-4901-a534-7d9dfb97ce46,Tanish Jaggi,2003-11-04,7131464348,Aurangabad,Data Entry Operator,BATCH_8728,76.47,82.18
c6b760f3-e97a-4147-8617-4ce264fb0e20,Frado Mander,1995-02-03,7394539550,Thane,Data Entry Operator,BATCH_5786,84.87,46.95
87559e35-15bd-4b21-8942-0145a9418ffc,Darsh Srinivas,2004-05-20,7489256938,Yavatmal,Plumber,BATCH_2204,69.32,64.77
a7cb53f3-e8f0-4a7e-9d76-70f11d502884,Oliver Contractor,2002-06-09,6452794611,Buldhana,Field Technician,BATCH_6188,81.34,88.81
b3fa17f3-2464-4da2-8ba3-28607020d3ac,Abdul,2001-06-15,+919427899537,Palghar,Retail Sales Associate,BATCH_4404,81.28,54.56
837681aa-e2a3-42d5-9d41-03eb7a6501ab,Oscar Dua,2001-12-11,7881531720,Jalgaon,Data Entry Operator,BATCH_1372,98.92,65.47
00ba9ff8-8426-43f8-913e-65d525347bd0,Udyati Sathe,1993-01-14,7305665554,Dhule,General Duty Assistant,BATCH_5530,86.23,93.71
17db47d7-7b5f-4ef1-b351-83929bd45b8d,Jagrati Bhat,1991-10-22,8234400576,Beed,Logistics Associate,BATCH_2530,75.13,49.27
714775b2-42cf-4de9-a975-f6f3f5dfc382,Suhani Mangal,1992-07-03,6605399561,Jalgaon,Electrician,BATCH_8541,67.48,85.13
69cf95e3-8e8c-416d-bc03-9fa337b16c4e,Quincy Biswas,1997-04-27,8568574364,Akola,Retail Sales Associate,BATCH_7311,94.98,50.45
c2509315-4456-436a-8426-3278c62ba038,Ekantika Korpal,2003-12-02,8123557463,Nagpur,Plumber,BATCH_1132,78.3,77.72
10b83a5d-c93d-4701-934f-4f97aaee253b,Balveer Bumb,1992-05-25,7491079829,Bhandara,Retail Sales Associate,BATCH_6409,81.16,76.49
52c3c10b-678d-47be-a4f0-61f73c9fca9b,Triya Seth,1981-09-17,6250469429,Akola,Plumber,BATCH_4836,90.79,80.23
5df4a87f-a3b9-4b4f-9967-1c3704a18970,Qabil Deshmukh,1982-06-05,9673772626,Akola,Field Technician,BATCH_9907,51.84,93.26
f8678aed-eccf-4695-adda-8875a66eb693,Imaran Bal,1984-05-07,8582750043,Ahmednagar,Python Developer,BATCH_2586,52.53,92.0
c41cbcee-10ff-4e86-89e9-d84c667d2aea,Ladli Agate,2008-03-31,9961393416,Ahmednagar,Plumber,BATCH_3608,89.37,45.95
e56b0e00-f9f2-4cdd-93c8-f48ec4b183ab,Kabir Soman,2006-03-04,6154318806,Buldhana,Data Entry Operator,BATCH_2528,96.32,86.68
eead0f8a-6078-47f8-b430-ac9483ade0ce,Nachiket Magar,1988-07-19,9153921577,Yavatmal,Electrician,BATCH_2988,72.82,84.08
e3f22366-d71b-44bc-b242-795584aea363,Tanvi Bhatnagar,1983-10-06,7388749542,Beed,Plumber,BATCH_9079,57.3,49.2
bfd2cd34-cbed-4b2f-a9e8-3dc32e951a46,Warinder Chauhan,1984-10-04,7801726890,Latur,Retail Sales Associate,BATCH_3924,99.64,61.62
2f01707a-c8ab-449e-ad88-9b25c861cf05,Yashica Rajagopalan,1993-08-13,7544056890,Beed,Plumber,BATCH_1998,77.84,72.54
04abe00a-6963-47e0-80a9-c3357a6b50eb,Jai Barman,1990-05-19,8484897084,Parbhani,Field Technician,BATCH_3385,62.21,62.66
576bb3be-1e92-4c5b-a949-979cf37e9311,Bimala Barad,1980-12-01,7882576281,Mumbai City,Field Technician,BATCH_1530,59.1,57.5
640e0c0f-f2f4-424c-82b5-6300699712d6,Raksha Bassi,1992-02-29,9965615974,Kolhapur,Retail Sales Associate,BATCH_2578,76.22,53.25
fac5132d-c4ee-465a-9fe6-6b930423d0dd,Warjas Ganesan,1992-01-15,8937643439,Yavatmal,Field Technician,BATCH_3532,96.29,53.02
39d1c807-d187-4624-9513-bcc9e297930e,Upma Mangal,1995-09-08,9392036942,Washim,Retail Sales Associate,BATCH_5308,85.62,71.72
8ba46666-e671-4238-beb3-fc429abebab6,Balendra Biswas,1987-03-26,7368438908,Palghar,General Duty Assistant,BATCH_7081,77.73,45.64
1f4c7756-07ad-4ea4-b073-e5cf5b899c1e,Pavani Narayanan,1990-07-05,8755070775,Jalgaon,Retail Sales Associate,BATCH_8606,95.47,56.62
1a03e386-8a07-44a0-92b0-0bb0e51aa6d8,A. Malhotra,2005-09-10,7465278988,Sangli,Customer Care Executive,BATCH_6231,86.71,87.34
ab1126ce-8c9a-4821-9752-4c834c993feb,Yamini Gera,1981-10-03,7965195567,Chandrapur,Data Entry Operator,BATCH_7761,98.39,70.65
6389ca28-83be-44ca-9f05-c6528cdfdb40,Abdul Dugar,1992-01-20,6196913120,Palghar,Electrician,BATCH_4584,51.0,66.29
618692fd-19e5-4f2e-9cd9-5157008488d3,Isaac Bhatia,2003-11-12,9675004218,Gadchiroli,Electrician,BATCH_8803,64.94,61.71
3fe586aa-ee43-4115-bff1-e80f2bfc17a3,Rushil Din,1981-05-05,6371096600,Gadchiroli,Retail Sales Associate,BATCH_2070,70.04,44.07
5d6cfbaf-8c98-45aa-83e8-ebdd19a13f78,Qushi Datta,1981-10-30,9997356828,Wardha,Logistics Associate,BATCH_9947,89.99,89.38
25bead54-73a1-4bfd-8ff1-8c4025e1d7e9,Amol Varma,1996-10-05,8552155193,Beed,General Duty Assistant,BATCH_2260,68.06,91.93
f909889b-4e43-4f07-989b-4e30116d344d,Suhani Pillay,1999-07-02,7221814525,Mumbai Suburban,Python Developer,BATCH_9176,75.89,90.24
c1f33662-baa2-4c47-a413-de2628669418,Zayyan Bumb,1993-10-29,9588922557,Osmanabad,Electrician,BATCH_4912,78.59,52.85
aed1bc92-fd4d-4e17-ada4-497a361df6cf,U. Patel,1985-09-07,8206681214,Parbhani,Logistics Associate,BATCH_6876,53.03,55.17
adff5e0f-894d-478f-b173-8c223b76f0ce,Avi Som,1988-02-04,9180348617,Palghar,Field Technician,BATCH_3141,61.84,54.35
5d3a7a92-0400-4ac5-b05b-c94b794d7159,Vedhika Dara,1981-06-20,7933468715,Latur,Customer Care Executive,BATCH_3419,61.81,48.05
e63a2c4f-b8c2-4d14-9ad3-a70a17ed383d,Chasmum Issac,2008-08-22,6483426624,Raigad,Customer Care Executive,BATCH_4950,86.65,74.55
33a3de97-fa03-4f94-a33e-53f36cbb7ed4,Hamsini Rao,1998-11-08,9996696177,Nashik,Customer Care Executive,BATCH_8218,73.08,55.5
c66dca5b-12a1-40f8-b8f4-bf32b94fd7e0,R. Khare,1996-09-01,8973150512,Satara,Logistics Associate,BATCH_2531,82.3,63.29
b8f6877f-d6cd-4e77-97d0-3b71883436fd,Madhav Devan,1981-09-24,7894198823,Hingoli,Customer Care Executive,BATCH_6909,55.33,40.29
b9e649fb-26be-4e18-99bd-de05df663639,Raagini Desai,2005-05-14,6632734398,Chandrapur,Logistics Associate,BATCH_6900,52.77,87.26
5f6bdee5-8586-4b1e-bef8-2b8b60f4673c,Vedant Mann,2008-03-30,7835098955,Osmanabad,Data Entry Operator,BATCH_4752,91.09,84.28
3fff85b3-535f-4542-a741-2e12e0193316,Vedika Handa,1987-01-01,7682115008,Palghar,Logistics Associate,BATCH_1554,91.95,44.09
952e91cf-e3da-46fa-97b8-43ff0f1d6395,Mohammed Gupta,1988-12-19,7339362341,Mumbai Suburban,Electrician,BATCH_7528,66.41,87.54
a53e1614-e4b0-43b4-8a78-c8991c4a929d,Nicholas Golla,2003-12-09,6668457864,Aurangabad,Logistics Associate,BATCH_5697,50.86,84.72
cfcc2135-850a-4a81-b781-1375c7240248,Robert Patil,1996-02-24,6345247378,Akola,Data Entry Operator,BATCH_1721,92.93,40.68
35042a46-10cf-4765-83d8-216b397df3ff,Onveer Sharma,2003-12-16,8658712474,Gondia,Retail Sales Associate,BATCH_4365,85.85,66.89
0910eae0-f6f6-450d-8566-f13303a2e657,Zayan Apte,1999-09-16,7865523129,Beed,Field Technician,BATCH_7118,71.91,68.47
171c59df-b2ab-4a6d-b478-01040489b42a,Shivani Guha,1989-08-30,7772155012,Bhandara,Logistics Associate,BATCH_9120,52.34,58.94
51279d4d-48d8-4ca8-93c7-eb1fd594faf0,Ekani Mangal,1998-09-29,+918163947730,Mumbai Suburban,Python Developer,BATCH_3320,88.72,86.56
195800f6-41bc-4c91-a602-accb4b36392c,Gagan Nagarajan,1999-05-11,9278221407,Satara,Electrician,BATCH_4390,90.27,71.35
3d8bd743-b90e-47cc-9890-c2982e492a65,Inaya Kapur,1998-11-12,9146865930,Osmanabad,General Duty Assistant,BATCH_7246,69.3,76.5
e2d25971-e9a2-4a6e-ae8c-8a214be3e457,Bhanumati Krishnan,2000-12-03,9360482447,Dhule,Field Technician,BATCH_4921,77.6,82.65
2f3a7708-1321-4e91-ae31-32d80dbd9a85,Wishi Sathe,2001-12-09,9732295732,Nagpur,Logistics Associate,BATCH_2288,69.79,57.07
31e935b0-84a2-4d6f-b4ab-6fb496b9f09b,Yug Dhaliwal,1983-05-16,9554810444,Nagpur,Retail Sales Associate,BATCH_9791,76.88,48.4
f00202bf-2b00-443d-8df9-9bc2f0dc33ea,Neel Naidu,2006-10-31,8200223044,Parbhani,Plumber,BATCH_2350,68.59,89.71
db59ff5b-3267-4fb6-84d5-a3afe0859605,Dayamai Gole,2007-04-17,9594811370,Solapur,Customer Care Executive,BATCH_3773,57.0,70.06
f81eb5d9-6d78-426c-9c50-419db768923d,Kashvi Kulkarni,2001-08-01,9491932454,Pune,Electrician,BATCH_9939,59.0,82.22
612ecfa6-86c6-463b-abe0-806f5af18f81,Nisha Tandon,1988-09-23,7920511515,Nandurbar,Plumber,BATCH_6375,56.0,67.36
0c47ef73-3d46-4745-95ac-5a0e3e572957,Tanvi Mutti,2006-09-03,7760904107,Beed,Field Technician,BATCH_9977,91.69,56.71
c43542d2-8353-4f03-ad7e-9125167ecbce,Udant Bajwa,1999-02-21,7599326438,Nandurbar,Customer Care Executive,BATCH_3749,80.29,93.01
6fbfa93f-501f-49f8-a418-243327f2875b,Tarak Kaul,1989-11-10,8586989309,Raigad,Data Entry Operator,BATCH_3589,71.98,66.63
16102144-e9af-45a1-80a1-662a71c0a0e0,Chasmum Apte,1987-12-25,8809311588,Jalna,Plumber,BATCH_4891,54.8,61.61
39a367a8-e7b8-4cdc-b25b-581b09ac81fe,Harrison Rai,1988-06-10,9387484583,Raigad,Electrician,BATCH_6155,60.63,67.46
2c376cbb-45b6-440e-9c5d-586a8bf43ed5,Gavin Uppal,1993-02-17,9316809172,Sangli,Plumber,BATCH_6238,95.54,90.28
aece3d27-be48-4e4c-895c-831e67fcbe0a,Abdul Chhabra,2002-06-15,9427899537,Palghar,Retail Sales Associate,BATCH_4404,81.28,54.56
9e275231-b652-4384-be5f-53361e794a81,Kala Mane,1985-01-28,6362897676,Gadchiroli,Retail Sales Associate,BATCH_8461,70.72,74.64
aa25f650-d377-40c1-a73e-80ad481eb7da,Gautami Mane,1993-05-19,7786815488,Sindhudurg,General Duty Assistant,BATCH_3304,66.56,44.28
c77cf10c-144a-47e5-bb52-bc4dccbff95a,Vedhika Khare,1988-05-07,9570040006,Ratnagiri,Data Entry Operator,BATCH_8078,86.73,73.2
44e3bef8-ee94-4233-a173-9852f79fd3bf,Faris Devi,1984-11-18,7605196410,Washim,General Duty Assistant,BATCH_5557,59.07,72.19
03436c4a-bead-4924-832b-eb4af62b42c5,Tejas Bora,1981-12-05,8511289794,Amravati,General Duty Assistant,BATCH_1613,58.61,62.16
3948eda8-9d81-4362-afae-73a8f7cada1a,Ranbir Khare,1996-09-01,8973150512,Satara,Logistics Associate,BATCH_2531,82.3,63.29
6f8bb752-446f-4bae-983b-ffb0cac4c65f,Chameli Setty,1982-09-14,7694205108,Jalna,Data Entry Operator,BATCH_5942,60.27,73.38
ab8e8193-8c06-46e8-91e7-e3033ae0ec9d,Lavanya Barad,2004-09-12,6475767056,Jalgaon,Retail Sales Associate,BATCH_1659,87.71,92.23
58ce2159-3936-4ed9-99aa-af401686f0e9,Yashica More,1999-05-02,8696776072,Mumbai City,Logistics Associate,BATCH_4130,54.28,79.6
0a840041-e480-48fb-ac05-5a5cca24469b,Bakhshi Date,1982-07-17,9554234434,Kolhapur,General Duty Assistant,BATCH_9804,84.67,75.49
f37a5e8b-ba2b-4003-96d3-6c6fbc79fab8,Upma Venkataraman,1998-11-25,6156488296,Sangli,Python Developer,BATCH_1815,83.7,54.97
b1248e9c-76dd-45e1-8897-90d2a10460d6,Mohammed Sachdeva,1998-12-30,6583156434,Chandrapur,Logistics Associate,BATCH_6644,56.42,85.6
cc520783-4f09-4e43-9e23-928f0cea27c1,Anita Devan,1983-09-20,7271395839,Sindhudurg,Electrician,BATCH_4951,63.33,84.9
07f8fb38-f9b9-47e5-900b-d4821acc3f6b,Rudra Sandal,1983-11-15,7697398528,Palghar,Logistics Associate,BATCH_6400,83.5,62.59
93afd3db-1f87-4734-92c5-89dc02fe4a65,Abhiram Mistry,2006-10-01,7871318048,Hingoli,General Duty Assistant,BATCH_7547,62.2,76.08
0119421c-81b1-4ea5-8f7c-7e2e8d9bcf2c,Libni Bumb,1991-02-27,7482049366,Yavatmal,Field Technician,BATCH_8075,59.29,72.22
5f51ade3-d188-41b0-a1c5-7ffb9a6686db,Bhavya Johal,1999-12-27,6280377032,Bhandara,Field Technician,BATCH_9128,51.47,77.58
81ba9b98-93f6-4e29-afd2-62092f71f65a,Wridesh Tank,2006-03-21,9219385981,Jalna,Electrician,BATCH_5934,56.09,53.11
a858954b-71ae-4885-9f09-5a558b1b2321,Mohammed Khalsa,2005-11-13,9735540030,Mumbai Suburban,Retail Sales Associate,BATCH_8022,56.78,65.39
3f76003f-249c-43bf-b0dd-be3a12bb29f8,Hritik Swaminathan,2000-08-09,8986171278,Pune,Python Developer,BATCH_2584,69.7,83.72
4241367e-2923-4c97-98a0-890acfb5334e,Gaurang Sarkar,2004-04-21,9968326513,Palghar,General Duty Assistant,BATCH_3161,75.66,65.12
ea060574-0709-4b65-9f1b-c106ea30e23c,Caleb Verma,1989-02-07,8920184955,Nagpur,Customer Care Executive,BATCH_1741,70.03,71.37
e59c8b3f-6d7a-4c4c-9ee6-b3c6b2b1a614,Bhavika Parikh,2004-10-19,7470405910,Mumbai Suburban,General Duty Assistant,BATCH_2712,64.77,90.63
f65817e8-3644-4ada-b19b-11f97c9c9375,Laksh Chatterjee,2005-12-15,9529520110,Gondia,Field Technician,BATCH_6554,98.69,67.29
68cf9b81-4940-4276-8725-2cf27c7f1269,Harini Mammen,2005-04-23,8450811990,Wardha,Python Developer,BATCH_4289,56.61,69.67
9cc66254-d905-4a68-8c84-27374b9bfb47,Girik Menon,1986-11-12,8676140134,Pune,General Duty Assistant,BATCH_7038,83.64,76.98
ebab833f-dde9-4b20-982c-291d925ecdc2,Devansh Rajan,1991-05-06,7384602384,Washim,Field Technician,BATCH_4470,96.45,81.54
4e8766b4-6b15-4fed-a25d-414000119243,Yug Dhaliwal,1983-05-16,9554810443,Nagpur,Retail Sales Associate,BATCH_9791,76.88,48.4
9d7b0701-9494-4769-81b6-252134f0fe92,Kabir Soman,2007-03-04,6154318806,Buldhana,Data Entry Operator,BATCH_2528,96.32,86.68
156cecf5-5a61-4cfe-9f49-66ccaed27a07,Ryan Sharma,1990-06-13,7121882877,Sangli,Electrician,BATCH_3068,73.68,46.29
a7e95b03-ab92-4c33-ac64-a0c4697f1351,Reyansh Mutti,1984-01-03,6352114611,Buldhana,Python Developer,BATCH_7367,72.68,76.88
e5330503-6466-4a7f-8de3-e13406e4da36,Rajata Bahl,1993-07-13,8546510829,Yavatmal,General Duty Assistant,BATCH_9806,90.1,85.41
aee3e4c1-7881-4478-8f3d-0f7ff9a7f583,Jeremiah Jha,1982-07-31,8789242701,Beed,General Duty Assistant,BATCH_5012,90.23,77.67
e9dc1b0a-923f-4e71-9f40-6b8efec894aa,Girik Kar,2008-06-10,9910080036,Gondia,Customer Care Executive,BATCH_6179,57.55,43.76
27a1fe9a-e6d4-47d8-a532-75d6f9a8dff1,Tanay Rattan,2005-12-05,7958872154,Kolhapur,Field Technician,BATCH_1406,58.97,90.85
d997b1d4-ed88-4435-ba9d-d5b3048415b7,Kevin Palla,2005-04-28,8200273738,Ahmednagar,Plumber,BATCH_4680,90.33,48.1
7d0b80d0-98eb-496c-9b0b-d760c6983f4a,Utkarsh Patel,1985-09-07,8206681214,Parbhani,Logistics Associate,BATCH_6876,53.03,55.17
f8897f0e-f724-4b99-b302-6c38d5d5b1a7,Manthan Lata,2003-10-21,9874233009,Palghar,Plumber,BATCH_6119,67.58,71.79
d3101e70-b8cf-4dae-93da-4677ee36c5df,Lakshit Venkataraman,1986-06-19,8980564513,Kolhapur,Data Entry Operator,BATCH_7625,92.73,70.58
d32ee8d2-fee5-4196-9cde-ea5449c8053b,Fariq Bahl,1987-10-29,9698058121,Yavatmal,Logistics Associate,BATCH_7685,55.16,44.93
1153ef0c-91c7-470c-a32c-177c129701a2,Bhavika Keer,1988-04-07,6198061499,Jalgaon,Data Entry Operator,BATCH_5415,78.81,81.97
05945d97-61af-4682-834b-74db596f6439,Ladli Narang,1986-08-02,9464938258,Akola,Plumber,BATCH_1042,64.14,56.42
4e280f9f-9d96-448c-97e9-f30d708f7d83,Harinakshi Grover,1994-07-21,6422406106,Thane,Retail Sales Associate,BATCH_1370,92.46,75.64
b3b5963e-bf56-489f-984e-7df6fe5a0248,Krish Lalla,1983-11-22,6906341967,Sindhudurg,Field Technician,BATCH_4585,58.79,92.69
2c1d5633-a774-45c9-bbc1-37157d4a1b2a,L. Raju,2008-02-05,+919306164050,Jalgaon,Python Developer,BATCH_3538,53.86,86.44
4b6b3852-ca38-4d62-99a0-99e3dc9e1f46,Harshil Varty,2004-06-28,6292580427,Osmanabad,Data Entry Operator,BATCH_4394,79.35,81.37
ff23dc07-595e-4eaa-8f19-6aed166979fa,Janaki Handa,2000-05-21,6754049436,Solapur,Logistics Associate,BATCH_5010,58.17,60.87
9ede0ee4-199d-4467-91b2-52b0dbb49969,Neha Merchant,1996-03-07,9696115913,Ahmednagar,General Duty Assistant,BATCH_9041,72.41,40.95
8bfdae0e-742c-4aae-8057-d6bd2f2e0a40,Lakshmi Wali,1988-11-30,7750967273,Akola,Python Developer,BATCH_6373,96.57,57.52
cbe1df76-9675-4728-8d4d-8e1f18621618,Yashasvi Shankar,2007-09-23,7633019326,Latur,Logistics Associate,BATCH_9474,89.15,79.64
21a1410d-e1e0-457c-9a0d-e1ec79a43100,Sachi Bose,1996-09-23,9702994164,Akola,General Duty Assistant,BATCH_7703,84.23,62.86
2beadf47-b046-4846-b237-33947db9cd33,Zayyan Sridhar,1983-11-08,6241522640,Mumbai City,Customer Care Executive,BATCH_4898,79.44,40.87
4937ad9a-41e9-45c6-a26a-7cb5a2a73c4f,Bhavna Dara,1996-09-18,6759391912,Ahmednagar,Plumber,BATCH_9173,70.6,70.29
195ef4b5-2181-4507-a09a-bb7e4eec80c2,Hemangini Lalla,2003-04-05,7930075810,Jalna,Retail Sales Associate,BATCH_4814,93.32,60.91
34bf37c0-ae51-4382-b728-46b3ec0e2aed,Kashvi Sagar,2000-04-24,7578647558,Thane,Plumber,BATCH_8204,73.25,52.44
31edd49d-a2a0-4a34-9cd5-3bd2e12beffa,Odika Bhagat,1985-11-29,8284547422,Chandrapur,Customer Care Executive,BATCH_2443,71.84,45.82
7eb6b853-c7aa-4666-af1b-b5f6e8b0d27d,Rajeshri Ratta,2001-06-21,9473984594,Gadchiroli,Retail Sales Associate,BATCH_8178,86.1,64.88
7ffe07fd-f56e-4de3-aebd-d91300a83c63,Yasti Solanki,2002-11-19,8207939087,Nashik,Plumber,BATCH_4727,68.04,56.62
06abd644-e2b9-47f2-9887-1c0329dd65d2,Qushi Seth,2005-07-11,8609912042,Mumbai Suburban,Customer Care Executive,BATCH_6427,83.69,93.89
57e96f56-f6b0-41bb-b330-2d4425ba183e,Adya Sangha,2005-10-19,7264109919,Parbhani,Python Developer,BATCH_9837,97.67,90.73
6850aa3d-b86b-4921-9086-5af8c052a3bc,Ayushman Chander,1986-10-13,6702632297,Nashik,Logistics Associate,BATCH_7873,61.02,72.41
16507c4c-c266-43c6-88ee-f9c6786e4cb8,Bhavika Swaminathan,1986-04-07,7419662531,Thane,General Duty Assistant,BATCH_5305,67.43,84.92
86801947-d9e1-4538-866e-3bc27c2ec9e6,Sanya Wable,2000-05-13,9912239392,Jalgaon,Logistics Associate,BATCH_1999,92.04,85.01
2e8d954f-e571-4bc2-b244-7d39b2cceabe,C. Srinivasan,1984-06-07,+918959870518,Nagpur,Customer Care Executive,BATCH_6211,72.64,52.85
fd964a30-ae77-46ba-a8b0-6dbcf35baf40,Widisha Mann,1998-08-19,9333264702,Ratnagiri,Retail Sales Associate,BATCH_3293,87.62,72.43
24ff20ce-bf23-4c96-b2eb-dce24340ea9a,Nicholas Ramaswamy,2008-05-25,7681479730,Latur,Data Entry Operator,BATCH_6488,50.07,76.15
ac064e01-5538-45a1-8dfd-b837080f9b74,Charan Srinivasan,1985-06-07,8959870518,Nagpur,Customer Care Executive,BATCH_6211,72.64,52.85
adc58f6d-1964-4b7f-88d8-64b448d4e887,Michael Khare,1984-03-11,6572775194,Sindhudurg,Logistics Associate,BATCH_8486,50.77,47.93
62185a95-ff26-464c-8693-6d38e549b3c5,Pranav Lanka,1981-09-24,8113585139,Wardha,General Duty Assistant,BATCH_2729,71.68,59.92
5d50314e-ada3-4fd0-b1e0-65533f1b6d4c,Hamsini,1999-11-08,9996696178,Nashik,Customer Care Executive,BATCH_8218,73.08,55.5
c3367de0-92d6-4a43-8abd-f9b44d6dfc9c,Harshil Arora,1996-09-24,7729624046,Dhule,Electrician,BATCH_6383,88.72,83.38
5dbe61fb-97c2-4e6b-bca7-a7d767a73826,Naksh Agate,1992-02-05,8988434627,Chandrapur,Field Technician,BATCH_7815,86.48,57.19
86f12408-1723-4a5c-afec-6880dd01c21c,Lajita Nadig,1998-03-18,9639991949,Washim,Field Technician,BATCH_3655,90.84,84.07
ca20484e-3603-44a6-a676-4e747fe29314,Jason Roy,1990-07-24,8825708356,Nandurbar,General Duty Assistant,BATCH_4150,97.87,55.35
a7e510ac-5410-48c5-9825-e3ce551109cb,Xavier Bedi,1999-06-01,6920392140,Jalgaon,Field Technician,BATCH_6813,96.76,94.53
e6909395-bd45-4423-a1e0-14d68b43dbeb,Abeer Dutta,2000-03-16,8209747451,Ratnagiri,Field Technician,BATCH_2584,67.95,58.92
d3995fb1-64fe-419f-ae3f-fc3a790a812f,Netra Dar,2007-01-09,6861052404,Bhandara,Data Entry Operator,BATCH_9518,96.28,69.61
62c6796f-2fa4-4e07-9e62-2887abfe872a,Yachana Dora,2007-06-23,9943751263,Washim,Customer Care Executive,BATCH_7821,70.41,56.49
c4dae627-3862-4c37-8c43-a0e09f5c3f0d,Ekantika Krishna,1981-05-20,7895609471,Mumbai Suburban,Retail Sales Associate,BATCH_9691,60.76,63.09
f56a178f-d5f3-4d01-8478-607a204de5d0,Sachi Mane,2001-09-22,8975329786,Latur,Plumber,BATCH_7502,53.95,92.76
c7375b9d-8fc6-4493-929a-10fa8121bfdd,Krishna Salvi,1991-02-22,6344767409,Satara,Plumber,BATCH_8259,88.7,57.65
7cfaa85c-78f6-467d-b672-14324bd37588,Nitara Bakshi,1985-09-06,6379340713,Hingoli,Customer Care Executive,BATCH_4467,72.73,58.56
b94393fa-2ea8-46c3-b360-b01a22d86258,Pratyush Sarin,1998-06-07,9621475287,Gondia,Field Technician,BATCH_5475,60.78,68.18
86b303ab-5c69-4504-9b71-f09f3d181a7e,Reva Viswanathan,1995-04-19,7517061783,Ahmednagar,Plumber,BATCH_4331,66.51,44.35
ce1aa164-08b4-4f57-b724-982457492d52,Ladli Nayar,1981-06-18,7766676815,Nandurbar,Python Developer,BATCH_2591,95.17,75.55
bbce9d8b-0aad-4c07-b67e-db957326573a,Vincent Warrior,2001-05-05,8177880216,Parbhani,Field Technician,BATCH_2655,66.83,57.74
fa7c0297-ccc0-45c6-833b-8fe1e0b6a29d,Kamala Varma,1996-05-21,8686645526,Kolhapur,General Duty Assistant,BATCH_2195,50.83,43.71
762edb74-5d40-4f02-beda-7d3abc0f8ef3,Chatresh Randhawa,1994-09-19,9930598266,Osmanabad,Data Entry Operator,BATCH_5478,89.18,64.78
f1ce3ea7-deea-40c3-9335-1690c5625daa,Gaurangi Purohit,1993-05-29,8433108786,Nagpur,Python Developer,BATCH_2388,65.48,60.72
